decimalLatitude,decimalLongitude,species,kingdom
47.15335,7.27381,Jacobaea vulgaris,Plantae
47.15335,7.27381,Rumex acetosa,Plantae
47.15335,7.27381,Lamium purpureum,Plantae
47.15335,7.27381,Pentanema squarrosum,Plantae
47.15335,7.27381,Galium album,Plantae
47.15335,7.27381,Euphorbia dulcis,Plantae
47.15335,7.27381,Corydalis cava,Plantae
47.15335,7.27381,Mercurialis perennis,Plantae
47.15335,7.27381,Atadinus alpinus,Plantae
47.15335,7.27381,Hornungia petraea,Plantae
47.15335,7.27381,Galium anisophyllon,Plantae
47.15335,7.27381,Rosa spinosissima,Plantae
47.15335,7.27381,Carex brachystachys,Plantae
47.15335,7.27381,Cornus sanguinea,Plantae
47.15335,7.27381,Atadinus alpinus,Plantae
47.15335,7.27381,Galium odoratum,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Linum catharticum,Plantae
47.15335,7.27381,Ophrys holosericea,Plantae
47.15335,7.27381,Fraxinus excelsior,Plantae
47.15335,7.27381,Mercurialis perennis,Plantae
47.15335,7.27381,Salvia glutinosa,Plantae
47.15335,7.27381,Rubus hirtus,Plantae
47.15335,7.27381,Brachypodium sylvaticum,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Lathyrus vernus,Plantae
47.15335,7.27381,Carex humilis,Plantae
47.15335,7.27381,Fagus sylvatica,Plantae
47.15335,7.27381,Actaea spicata,Plantae
47.15335,7.27381,Arabis auriculata,Plantae
47.15335,7.27381,Asplenium fontanum,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.10838,7.27395,Glechoma hederacea,Plantae
47.15335,7.27381,Sedum album,Plantae
47.15335,7.27381,Medicago sativa,Plantae
47.15335,7.27381,Epilobium parviflorum,Plantae
47.15335,7.27381,Artemisia vulgaris,Plantae
47.10838,7.27395,Fraxinus excelsior,Plantae
47.15335,7.27381,Cornus sanguinea,Plantae
47.15335,7.27381,Rhamnus cathartica,Plantae
47.15335,7.27381,Oxalis acetosella,Plantae
47.15335,7.27381,Carex ornithopoda,Plantae
47.15335,7.27381,Kernera saxatilis,Plantae
47.15335,7.27381,Fraxinus excelsior,Plantae
47.15335,7.27381,Hypericum hirsutum,Plantae
47.15335,7.27381,Melica uniflora,Plantae
47.15335,7.27381,Rumex sanguineus,Plantae
47.15335,7.27381,Melica uniflora,Plantae
47.15335,7.27381,Carpinus betulus,Plantae
47.15335,7.27381,Pseudoturritis turrita,Plantae
47.15335,7.27381,Aegopodium podagraria,Plantae
47.15335,7.27381,Lunaria rediviva,Plantae
47.15335,7.27381,Trifolium pratense,Plantae
47.15335,7.27381,Lonicera xylosteum,Plantae
47.15335,7.27381,Alliaria petiolata,Plantae
47.15335,7.27381,Draba aizoides,Plantae
47.15335,7.27381,Fagus sylvatica,Plantae
47.15335,7.27381,Euonymus europaeus,Plantae
47.15335,7.27381,Rubus caesius,Plantae
47.15335,7.27381,Rosa arvensis,Plantae
47.15335,7.27381,Phyteuma spicatum,Plantae
47.15335,7.27381,Bromus benekenii,Plantae
47.15335,7.27381,Pinus sylvestris,Plantae
47.15335,7.27381,Coronilla vaginalis,Plantae
47.15335,7.27381,Carpinus betulus,Plantae
47.15335,7.27381,Veronica officinalis,Plantae
47.15335,7.27381,Circaea lutetiana,Plantae
47.15335,7.27381,Galeopsis tetrahit,Plantae
47.15335,7.27381,Poa annua,Plantae
47.15335,7.27381,Euphorbia cyparissias,Plantae
47.15335,7.27381,Convallaria majalis,Plantae
47.15335,7.27381,Poa compressa,Plantae
47.15335,7.27381,Poa trivialis,Plantae
47.15335,7.27381,Trifolium ochroleucon,Plantae
47.15335,7.27381,Acer opalus,Plantae
47.15335,7.27381,Knautia arvensis,Plantae
47.15335,7.27381,Veronica arvensis,Plantae
47.15335,7.27381,Daucus carota,Plantae
47.15335,7.27381,Trifolium repens,Plantae
47.15335,7.27381,Avenula pubescens,Plantae
47.15335,7.27381,Geranium rotundifolium,Plantae
47.15335,7.27381,Fagus sylvatica,Plantae
47.15335,7.27381,Brachypodium sylvaticum,Plantae
47.15335,7.27381,Dipsacus pilosus,Plantae
47.15335,7.27381,Rubus montanus,Plantae
47.15335,7.27381,Impatiens parviflora,Plantae
47.15335,7.27381,Bromus ramosus,Plantae
47.15335,7.27381,Crepis biennis,Plantae
47.15335,7.27381,Daucus carota,Plantae
47.15335,7.27381,Geranium pyrenaicum,Plantae
47.15335,7.27381,Arabis hirsuta,Plantae
47.15335,7.27381,Avenula pubescens,Plantae
47.15335,7.27381,Galium verum,Plantae
47.15335,7.27381,Carpinus betulus,Plantae
47.15335,7.27381,Alnus glutinosa,Plantae
47.15335,7.27381,Euphorbia dulcis,Plantae
47.15335,7.27381,Heracleum alpinum,Plantae
47.15335,7.27381,Asplenium viride,Plantae
47.15335,7.27381,Primula vulgaris,Plantae
47.15335,7.27381,Hieracium humile,Plantae
47.15335,7.27381,Fraxinus excelsior,Plantae
47.15335,7.27381,Vaccinium myrtillus,Plantae
47.15335,7.27381,Hypericum perforatum,Plantae
47.15335,7.27381,Rumex obtusifolius,Plantae
47.15335,7.27381,Milium effusum,Plantae
47.15335,7.27381,Crataegus laevigata,Plantae
47.15335,7.27381,Agrostis stolonifera,Plantae
47.15335,7.27381,Juncus inflexus,Plantae
47.15335,7.27381,Verbascum lychnitis,Plantae
47.15335,7.27381,Onobrychis viciifolia,Plantae
47.15335,7.27381,Silene vulgaris,Plantae
47.15335,7.27381,Potentilla reptans,Plantae
47.15335,7.27381,Veronica arvensis,Plantae
47.15335,7.27381,Trifolium repens,Plantae
47.15335,7.27381,Pyrus pyraster,Plantae
47.15335,7.27381,Acer pseudoplatanus,Plantae
47.15335,7.27381,Lotus corniculatus,Plantae
47.15335,7.27381,Stellaria aquatica,Plantae
47.15335,7.27381,Ajuga genevensis,Plantae
47.15335,7.27381,Silene vulgaris,Plantae
47.15335,7.27381,Erigeron annuus,Plantae
47.15335,7.27381,Melica ciliata,Plantae
47.15335,7.27381,Lactuca perennis,Plantae
47.15335,7.27381,Hypericum perforatum,Plantae
47.15335,7.27381,Tilia platyphyllos,Plantae
47.15335,7.27381,Cotoneaster integerrimus,Plantae
47.15335,7.27381,Cornus sanguinea,Plantae
47.15335,7.27381,Luzula multiflora,Plantae
47.15335,7.27381,Atriplex patula,Plantae
47.15335,7.27381,Veronica beccabunga,Plantae
47.15335,7.27381,Juncus effusus,Plantae
47.15335,7.27381,Salix appendiculata,Plantae
47.15335,7.27381,Abies alba,Plantae
47.15335,7.27381,Lamium galeobdolon,Plantae
47.15335,7.27381,Clinopodium acinos,Plantae
47.15335,7.27381,Mycelis muralis,Plantae
47.15335,7.27381,Anthriscus cerefolium,Plantae
47.15335,7.27381,Lonicera xylosteum,Plantae
47.15335,7.27381,Trifolium arvense,Plantae
47.15335,7.27381,Primula vulgaris,Plantae
47.15335,7.27381,Galium album,Plantae
47.15335,7.27381,Veronica arvensis,Plantae
47.15335,7.27381,Trifolium repens,Plantae
47.15335,7.27381,Trifolium repens,Plantae
47.15335,7.27381,Plantago lanceolata,Plantae
47.15335,7.27381,Acer opalus,Plantae
47.10838,7.27395,Pentanema helveticum,Plantae
47.15335,7.27381,Ulmus glabra,Plantae
47.15335,7.27381,Ranunculus repens,Plantae
47.15335,7.27381,Echinops bannaticus,Plantae
47.15335,7.27381,Viola odorata,Plantae
47.15335,7.27381,Sedum album,Plantae
47.15335,7.27381,Impatiens noli-tangere,Plantae
47.15335,7.27381,Fagus sylvatica,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Calamagrostis epigejos,Plantae
47.15335,7.27381,Galium album,Plantae
47.15335,7.27381,Veronica arvensis,Plantae
47.15335,7.27381,Trifolium repens,Plantae
47.15335,7.27381,Trifolium repens,Plantae
47.15335,7.27381,Avenula pubescens,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Trifolium scabrum,Plantae
47.15335,7.27381,Viburnum lantana,Plantae
47.15335,7.27381,Lotus corniculatus,Plantae
47.15335,7.27381,Phalaris arundinacea,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Scabiosa columbaria,Plantae
47.15335,7.27381,Veronica arvensis,Plantae
47.15335,7.27381,Prunella vulgaris,Plantae
47.15335,7.27381,Trifolium repens,Plantae
47.15335,7.27381,Plantago lanceolata,Plantae
47.15335,7.27381,Aria edulis,Plantae
47.10838,7.27395,Pentanema helveticum,Plantae
47.15335,7.27381,Carex halleriana,Plantae
47.15335,7.27381,Abies alba,Plantae
47.15335,7.27381,Medicago sativa,Plantae
47.15335,7.27381,Galatella linosyris,Plantae
47.15335,7.27381,Geum urbanum,Plantae
47.15335,7.27381,Galium album,Plantae
47.15335,7.27381,Fagus sylvatica,Plantae
47.15335,7.27381,Arctium nemorosum,Plantae
47.15335,7.27381,Veronica chamaedrys,Plantae
47.15335,7.27381,Trifolium pratense,Plantae
47.15335,7.27381,Sedum album,Plantae
47.15335,7.27381,Rosa tomentosa,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.15335,7.27381,Juglans regia,Plantae
47.15335,7.27381,Pentanema squarrosum,Plantae
47.15335,7.27381,Hypericum montanum,Plantae
47.15335,7.27381,Galium album,Plantae
47.15335,7.27381,Cotoneaster dammeri,Plantae
47.15335,7.27381,Alliaria petiolata,Plantae
47.15335,7.27381,Prunella vulgaris,Plantae
47.15335,7.27381,Trifolium repens,Plantae
47.15335,7.27381,Cerastium holosteoides,Plantae
47.15335,7.27381,Glechoma hederacea,Plantae
47.15335,7.27381,Lolium pratense,Plantae
47.15335,7.27381,Trisetum flavescens,Plantae
47.15335,7.27381,Thesium alpinum,Plantae
47.15335,7.27381,Dianthus gratianopolitanus,Plantae
47.15335,7.27381,Trifolium pratense,Plantae
47.15335,7.27381,Aria edulis,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.15335,7.27381,Lamium purpureum,Plantae
47.15335,7.27381,Juglans regia,Plantae
47.15335,7.27381,Pentanema squarrosum,Plantae
47.15335,7.27381,Galium album,Plantae
47.15335,7.27381,Daphne laureola,Plantae
47.15335,7.27381,Corydalis cava,Plantae
47.15335,7.27381,Fragaria vesca,Plantae
47.15335,7.27381,Euphorbia dulcis,Plantae
47.15335,7.27381,Corylus avellana,Plantae
47.15335,7.27381,Cornus sanguinea,Plantae
47.15335,7.27381,Convallaria majalis,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Plantago lanceolata,Plantae
47.15335,7.27381,Cerastium holosteoides,Plantae
47.15335,7.27381,Viburnum lantana,Plantae
47.15335,7.27381,Asplenium trichomanes,Plantae
47.15335,7.27381,Teucrium montanum,Plantae
47.15335,7.27381,Acer pseudoplatanus,Plantae
47.15335,7.27381,Globularia bisnagarica,Plantae
47.15335,7.27381,Cirsium arvense,Plantae
47.15335,7.27381,Carpinus betulus,Plantae
47.15335,7.27381,Sambucus ebulus,Plantae
47.15335,7.27381,Poa bulbosa,Plantae
47.15335,7.27381,Hepatica nobilis,Plantae
47.15335,7.27381,Carex flacca,Plantae
47.15335,7.27381,Sorbus aucuparia,Plantae
47.15335,7.27381,Fraxinus excelsior,Plantae
47.15335,7.27381,Bromus sterilis,Plantae
47.15335,7.27381,Vincetoxicum hirundinaria,Plantae
47.15335,7.27381,Vicia sepium,Plantae
47.15335,7.27381,Sedum album,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.15335,7.27381,Lapsana communis,Plantae
47.15335,7.27381,Pentanema squarrosum,Plantae
47.15335,7.27381,Hypericum montanum,Plantae
47.15335,7.27381,Hippocrepis emerus,Plantae
47.15335,7.27381,Atropa belladonna,Plantae
47.15335,7.27381,Trisetum flavescens,Plantae
47.15335,7.27381,Quercus pubescens,Plantae
47.15335,7.27381,Malus sylvestris,Plantae
47.15335,7.27381,Asplenium viride,Plantae
47.15335,7.27381,Clematis vitalba,Plantae
47.15335,7.27381,Teucrium botrys,Plantae
47.15335,7.27381,Campanula trachelium,Plantae
47.15335,7.27381,Platanthera bifolia,Plantae
47.15335,7.27381,Torminalis glaberrima,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Acer platanoides,Plantae
47.15335,7.27381,Valeriana officinalis,Plantae
47.15335,7.27381,Melilotus officinalis,Plantae
47.15335,7.27381,Polygonatum odoratum,Plantae
47.15335,7.27381,Rosa spinosissima,Plantae
47.15335,7.27381,Lapsana communis,Plantae
47.15335,7.27381,Fagus sylvatica,Plantae
47.15335,7.27381,Phyteuma spicatum,Plantae
47.15335,7.27381,Centaurea jacea,Plantae
47.15335,7.27381,Plantago lanceolata,Plantae
47.15335,7.27381,Cerastium holosteoides,Plantae
47.15335,7.27381,Globularia bisnagarica,Plantae
47.15335,7.27381,Cystopteris fragilis,Plantae
47.15335,7.27381,Cervaria rivini,Plantae
47.15335,7.27381,Euphorbia cyparissias,Plantae
47.15335,7.27381,Geranium robertianum,Plantae
47.15335,7.27381,Fagus sylvatica,Plantae
47.15335,7.27381,Lithospermum officinale,Plantae
47.15335,7.27381,Knautia dipsacifolia,Plantae
47.15335,7.27381,Euphorbia cyparissias,Plantae
47.15335,7.27381,Fagus sylvatica,Plantae
47.15335,7.27381,Viola reichenbachiana,Plantae
47.15335,7.27381,Chaenorhinum minus,Plantae
47.15335,7.27381,Viburnum lantana,Plantae
47.15335,7.27381,Crepis capillaris,Plantae
47.15335,7.27381,Verbascum lychnitis,Plantae
47.15335,7.27381,Helleborus foetidus,Plantae
47.15335,7.27381,Circaea lutetiana,Plantae
47.15335,7.27381,Tilia platyphyllos,Plantae
47.15335,7.27381,Luzula luzuloides,Plantae
47.15335,7.27381,Lonicera xylosteum,Plantae
47.15335,7.27381,Plantago lanceolata,Plantae
47.15335,7.27381,Cerastium holosteoides,Plantae
47.15335,7.27381,Jacobaea vulgaris,Plantae
47.15335,7.27381,Sambucus ebulus,Plantae
47.15335,7.27381,Malus sylvestris,Plantae
47.15335,7.27381,Euphorbia dulcis,Plantae
47.15335,7.27381,Primula vulgaris,Plantae
47.15335,7.27381,Lactuca perennis,Plantae
47.15335,7.27381,Bromus erectus,Plantae
47.15335,7.27381,Vicia dumetorum,Plantae
47.15335,7.27381,Carpinus betulus,Plantae
47.15335,7.27381,Cornus sanguinea,Plantae
47.15335,7.27381,Hippocrepis emerus,Plantae
47.15335,7.27381,Veronica hederifolia,Plantae
47.15335,7.27381,Setaria viridis,Plantae
47.15335,7.27381,Pentanema squarrosum,Plantae
47.15335,7.27381,Fragaria vesca,Plantae
47.15335,7.27381,Aster amellus,Plantae
47.15335,7.27381,Arabis alpina,Plantae
47.15335,7.27381,Globularia cordifolia,Plantae
47.15335,7.27381,Ajuga genevensis,Plantae
47.15335,7.27381,Aesculus hippocastanum,Plantae
47.15335,7.27381,Lunaria annua,Plantae
47.15335,7.27381,Arctium minus,Plantae
47.15335,7.27381,Euphorbia dulcis,Plantae
47.15335,7.27381,Abies alba,Plantae
47.15335,7.27381,Veronica persica,Plantae
47.15335,7.27381,Sherardia arvensis,Plantae
47.15335,7.27381,Ranunculus repens,Plantae
47.15335,7.27381,Fraxinus excelsior,Plantae
47.15335,7.27381,Asplenium scolopendrium,Plantae
47.15335,7.27381,Aster amellus,Plantae
47.15335,7.27381,Aster amellus,Plantae
47.15335,7.27381,Geranium robertianum,Plantae
47.15335,7.27381,Prenanthes purpurea,Plantae
47.15335,7.27381,Corylus avellana,Plantae
47.15335,7.27381,Lathyrus niger,Plantae
47.15335,7.27381,Carex digitata,Plantae
47.15335,7.27381,Arctostaphylos uva-ursi,Plantae
47.15335,7.27381,Fraxinus excelsior,Plantae
47.15335,7.27381,Bupleurum falcatum,Plantae
47.15335,7.27381,Myosotis arvensis,Plantae
47.15335,7.27381,Lolium perenne,Plantae
47.15335,7.27381,Centaurea montana,Plantae
47.15335,7.27381,Scilla bifolia,Plantae
47.15335,7.27381,Equisetum hyemale,Plantae
47.15335,7.27381,Daphne alpina,Plantae
47.15335,7.27381,Carex montana,Plantae
47.15335,7.27381,Sesleria caerulea,Plantae
47.15335,7.27381,Allium ursinum,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.15335,7.27381,Senecio viscosus,Plantae
47.15335,7.27381,Hypericum perforatum,Plantae
47.15287,7.26062,Heracleum mantegazzianum,Plantae
47.15335,7.27381,Polypodium interjectum,Plantae
47.15335,7.27381,Cardamine heptaphylla,Plantae
47.15335,7.27381,Hordeum vulgare,Plantae
47.15335,7.27381,Crepis biennis,Plantae
47.15335,7.27381,Rosa spinosissima,Plantae
47.15335,7.27381,Viburnum lantana,Plantae
47.15335,7.27381,Lathyrus pratensis,Plantae
47.15335,7.27381,Rubus idaeus,Plantae
47.15335,7.27381,Sambucus ebulus,Plantae
47.15335,7.27381,Euphorbia lathyris,Plantae
47.15335,7.27381,Acer pseudoplatanus,Plantae
47.15335,7.27381,Cardamine heptaphylla,Plantae
47.15335,7.27381,Melittis melissophyllum,Plantae
47.10838,7.27395,Convolvulus arvensis,Plantae
47.10838,7.27395,Dactylis glomerata,Plantae
47.15335,7.27381,Veronica chamaedrys,Plantae
47.15335,7.27381,Senecio vulgaris,Plantae
47.15335,7.27381,Hypochaeris radicata,Plantae
47.15335,7.27381,Hedlundia mougeotii,Plantae
47.15335,7.27381,Carex digitata,Plantae
47.15335,7.27381,Lathyrus niger,Plantae
47.15335,7.27381,Alliaria petiolata,Plantae
47.15335,7.27381,Plantago major,Plantae
47.15335,7.27381,Echium vulgare,Plantae
47.15335,7.27381,Atadinus alpinus,Plantae
47.15335,7.27381,Aethusa cynapium,Plantae
47.15335,7.27381,Equisetum arvense,Plantae
47.15335,7.27381,Veronica chamaedrys,Plantae
47.10838,7.27395,Arrhenatherum elatius,Plantae
47.15335,7.27381,Spiraea chamaedryfolia,Plantae
47.15335,7.27381,Sambucus nigra,Plantae
47.15335,7.27381,Lapsana communis,Plantae
47.15335,7.27381,Viola reichenbachiana,Plantae
47.15335,7.27381,Sempervivum tectorum,Plantae
47.15335,7.27381,Saxifraga paniculata,Plantae
47.15335,7.27381,Hedera helix,Plantae
47.15335,7.27381,Geranium robertianum,Plantae
47.15335,7.27381,Bothriochloa ischaemum,Plantae
47.15335,7.27381,Linum tenuifolium,Plantae
47.15335,7.27381,Saponaria ocymoides,Plantae
47.15335,7.27381,Orchis mascula,Plantae
47.15335,7.27381,Cyclamen purpurascens,Plantae
47.15335,7.27381,Draba aizoides,Plantae
47.15335,7.27381,Globularia cordifolia,Plantae
47.15335,7.27381,Hepatica nobilis,Plantae
47.15335,7.27381,Primula veris,Plantae
47.15335,7.27381,Leucanthemum adustum,Plantae
47.15335,7.27381,Veronica filiformis,Plantae
47.15335,7.27381,Setaria pumila,Plantae
47.15335,7.27381,Ilex aquifolium,Plantae
47.15335,7.27381,Clinopodium menthifolium,Plantae
47.15335,7.27381,Hedlundia mougeotii,Plantae
47.15335,7.27381,Carex sylvatica,Plantae
47.15335,7.27381,Viburnum lantana,Plantae
47.15335,7.27381,Erigeron annuus,Plantae
47.15335,7.27381,Jacobaea vulgaris,Plantae
47.15335,7.27381,Hypericum maculatum,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Melampyrum arvense,Plantae
47.15335,7.27381,Cichorium intybus,Plantae
47.10838,7.27395,Cardamine hirsuta,Plantae
47.15335,7.27381,Cephalanthera damasonium,Plantae
47.15335,7.27381,Hylotelephium telephium,Plantae
47.15335,7.27381,Muscarimia muscari,Plantae
47.15335,7.27381,Hordeum murinum,Plantae
47.15335,7.27381,Tilia platyphyllos,Plantae
47.15335,7.27381,Daucus carota,Plantae
47.15335,7.27381,Ulmus glabra,Plantae
47.15335,7.27381,Picea abies,Plantae
47.15335,7.27381,Galeopsis tetrahit,Plantae
47.10838,7.27395,Cerastium fontanum,Plantae
47.10838,7.27395,Agrostis stolonifera,Plantae
47.15335,7.27381,Neottia nidus-avis,Plantae
47.15335,7.27381,Sedum album,Plantae
47.15335,7.27381,Melittis melissophyllum,Plantae
47.15335,7.27381,Clematis vitalba,Plantae
47.10838,7.27395,Stellaria graminea,Plantae
47.15335,7.27381,Medicago sativa,Plantae
47.15335,7.27381,Lipandra polysperma,Plantae
47.15335,7.27381,Melica ciliata,Plantae
47.15335,7.27381,Cirsium arvense,Plantae
47.10838,7.27395,Veronica persica,Plantae
47.10838,7.27395,Agrostis capillaris,Plantae
47.12123,7.26757,Robinia pseudoacacia,Plantae
47.15335,7.27381,Himantoglossum hircinum,Plantae
47.15335,7.27381,Melilotus albus,Plantae
47.15335,7.27381,Cirsium vulgare,Plantae
47.15335,7.27381,Sedum sexangulare,Plantae
47.15335,7.27381,Mercurialis annua,Plantae
47.15335,7.27381,Hippocrepis comosa,Plantae
47.10838,7.27395,Veronica hederifolia,Plantae
47.15335,7.27381,Medicago lupulina,Plantae
47.15335,7.27381,Chenopodium album,Plantae
47.15335,7.27381,Arabidopsis thaliana,Plantae
47.10838,7.27395,Ficaria verna,Plantae
47.15335,7.27381,Heracleum alpinum,Plantae
47.10838,7.27395,Urtica dioica,Plantae
47.10838,7.27395,Ranunculus repens,Plantae
47.15335,7.27381,Glechoma hederacea,Plantae
47.15335,7.27381,Myosotis arvensis,Plantae
47.15335,7.27381,Lolium pratense,Plantae
47.15335,7.27381,Trisetum flavescens,Plantae
47.15335,7.27381,Melica nutans,Plantae
47.15335,7.27381,Dianthus gratianopolitanus,Plantae
47.15335,7.27381,Plantago media,Plantae
47.15335,7.27381,Lolium perenne,Plantae
47.15335,7.27381,Sesleria caerulea,Plantae
47.15335,7.27381,Plantago major,Plantae
47.15335,7.27381,Dryopteris filix-mas,Plantae
47.15335,7.27381,Chaenorhinum minus,Plantae
47.15335,7.27381,Lysimachia arvensis,Plantae
47.13027,7.2462,Buddleja davidii,Plantae
47.15335,7.27381,Tragopogon pratensis,Plantae
47.10838,7.27395,Trifolium repens,Plantae
47.15335,7.27381,Lotus corniculatus,Plantae
47.15335,7.27381,Valeriana montana,Plantae
47.15335,7.27381,Galatella linosyris,Plantae
47.15335,7.27381,Potentilla verna,Plantae
47.15335,7.27381,Anemone nemorosa,Plantae
47.15335,7.27381,Picea abies,Plantae
47.15335,7.27381,Globularia bisnagarica,Plantae
47.15335,7.27381,Centaurium erythraea,Plantae
47.15335,7.27381,Dianthus sylvestris,Plantae
47.15335,7.27381,Lactuca perennis,Plantae
47.15335,7.27381,Prunus mahaleb,Plantae
47.15335,7.27381,Cervaria rivini,Plantae
47.15335,7.27381,Moehringia muscosa,Plantae
47.15335,7.27381,Lactuca perennis,Plantae
47.15335,7.27381,Prunus spinosa,Plantae
47.15335,7.27381,Hieracium humile,Plantae
47.15335,7.27381,Leucanthemum vulgare,Plantae
47.15335,7.27381,Eragrostis minor,Plantae
47.15335,7.27381,Lathyrus sylvestris,Plantae
47.15335,7.27381,Asplenium ruta-muraria,Plantae
47.15335,7.27381,Cystopteris fragilis,Plantae
47.15335,7.27381,Taxus baccata,Plantae
47.15335,7.27381,Myosotis arvensis,Plantae
47.15335,7.27381,Vaccinium myrtillus,Plantae
47.15335,7.27381,Dianthus gratianopolitanus,Plantae
